timestamp,resource_id,service,cost_per_hour,total_cost,data_transfer_gb,storage_gb
2026-03-06T11:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,890.523534,0.0002,50
2026-03-06T12:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,894.203384,0.0009,50
2026-03-06T13:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,897.883233,0.0008,50
2026-03-06T14:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,901.563082,0.0002,50
2026-03-06T15:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,905.242932,0.0001,50
2026-03-06T16:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,908.922781,0.0011,50
2026-03-06T17:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,912.60263,0.0009,50
2026-03-06T18:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,-3.673,916.282479,0.0001,50
2026-03-06T19:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,,919.962329,0.001,50
2026-03-06T20:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,923.642178,0.001,50
2026-03-06T21:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,927.322027,0.0007,50
2026-03-06T22:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,931.001877,0.0015,50
2026-03-06T23:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,934.681726,0.0021,50
2026-03-07T00:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,938.361575,0.0024,50
2026-03-07T01:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,942.041425,0.0011,50
2026-03-07T02:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,945.721274,0.0016,50
2026-03-07T03:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,949.401123,0.0015,50
2026-03-07T04:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,953.080973,0.0011,50
2026-03-07T05:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,956.760822,0.0008,50
2026-03-07T06:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,960.440671,0.0009,50
2026-03-07T07:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,964.120521,0.0006,50
2026-03-07T08:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,-3.673,967.80037,0.0008,50
2026-03-07T09:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,971.480219,0.0005,50
2026-03-07T10:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,975.160068,0.0001,50
2026-03-07T11:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,978.839918,0.0001,50
2026-03-07T12:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,982.519767,0.0001,50
2026-03-07T13:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,986.199616,0.0005,50
2026-03-07T14:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,989.879466,0.001,50
2026-03-07T15:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,993.559315,0.0004,50
2026-03-07T16:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,997.239164,0.0008,50
2026-03-07T17:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1000.919014,0.0004,50
2026-03-07T18:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1004.598863,0.0002,50
2026-03-07T19:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1008.278712,0.0003,50
2026-03-07T20:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1011.958562,0.0003,50
2026-03-07T21:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1015.638411,0.0014,50
2026-03-07T22:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1019.31826,0.0013,50
2026-03-07T23:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1022.99811,0.0009,50
2026-03-08T00:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1026.677959,0.0017,50
2026-03-08T01:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1030.357808,0.001,50
2026-03-08T02:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1034.037658,0.0013,50
2026-03-08T03:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1037.717507,0.0004,50
2026-03-08T04:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1041.397356,0.0011,50
2026-03-08T05:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1045.077205,0.0005,50
2026-03-08T06:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1048.757055,0.0005,50
2026-03-08T07:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1052.436904,0.0005,50
2026-03-08T08:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1056.116753,0.0005,50
2026-03-08T09:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1059.796603,0.0006,50
2026-03-08T10:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1063.476452,0.0004,50
2026-03-08T11:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1067.156301,0.0002,50
2026-03-08T12:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1070.836151,0.0003,50
2026-03-08T13:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1074.516,0.0001,50
2026-03-08T14:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1078.195849,0.0002,50
2026-03-08T15:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1081.875699,0.0001,50
2026-03-08T16:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1085.555548,0.0007,50
2026-03-08T17:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1089.235397,0.0001,50
2026-03-08T18:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1092.915247,0.0003,50
2026-03-08T19:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1096.595096,0.0003,50
2026-03-08T20:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1100.274945,0.0001,50
2026-03-08T21:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1103.954795,0.0011,50
2026-03-08T22:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1107.634644,0.001,50
2026-03-08T23:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1111.314493,0.001,50
2026-03-09T00:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1114.994342,0.001,50
2026-03-09T01:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1118.674192,0.0014,50
2026-03-09T02:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1122.354041,0.0017,50
2026-03-09T03:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1126.03389,0.002,50
2026-03-09T04:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1129.71374,0.0018,50
2026-03-09T05:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1133.393589,0.0022,50
2026-03-09T06:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1137.073438,0.0008,50
2026-03-09T07:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1140.753288,0.0007,50
2026-03-09T08:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1144.433137,0.0005,50
2026-03-09T09:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1148.112986,0.0012,50
2026-03-09T10:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1151.792836,0.0009,50
2026-03-09T11:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1155.472685,0.0006,50
2026-03-09T12:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1159.152534,0.0009,50
2026-03-09T13:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1162.832384,0.0006,50
2026-03-09T14:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1166.512233,0.0012,50
2026-03-09T15:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1170.192082,0.0006,50
2026-03-09T16:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1173.871932,0.0006,50
2026-03-09T17:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1177.551781,0.0001,50
2026-03-09T18:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1181.23163,0.0004,50
2026-03-09T19:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1184.911479,0.0012,50
2026-03-09T20:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1188.591329,0.0017,50
2026-03-09T21:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1192.271178,0.0013,50
2026-03-09T22:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1195.951027,0.0018,50
2026-03-09T23:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1199.630877,0.0018,50
2026-03-10T00:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1203.310726,0.0018,50
2026-03-10T01:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1206.990575,0.0018,50
2026-03-10T02:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1210.670425,0.0016,50
2026-03-10T03:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1214.350274,0.0014,50
2026-03-10T04:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1218.030123,0.0016,50
2026-03-10T05:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1221.709973,0.0016,50
2026-03-10T06:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1225.389822,0.0013,50
2026-03-10T07:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1229.069671,0.0005,50
2026-03-10T08:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1232.749521,0.0015,50
2026-03-10T09:14,projects/cloudguard-demo/zones/us-central1-a/instances/instance-f0793bae,Compute Engine,3.673,1236.42937,0.0011,50
2026-02-24T10:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,0.19474,0.0014,20
2026-02-24T11:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,0.389479,0.0004,20
2026-02-24T12:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,0.584219,0.0004,20
2026-02-24T13:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,0.778959,0.0001,20
2026-02-24T14:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,-0.192,0.973699,0.0001,20
2026-02-24T15:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,1.168438,0.0001,20
2026-02-24T16:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,1.363178,0.0004,20
2026-02-24T17:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,1.557918,0.0009,20
2026-02-24T18:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,1.752658,0.0007,20
2026-02-24T19:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,1.947397,0.001,20
2026-02-24T20:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,2.142137,0.0013,20
2026-02-24T21:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,2.336877,0.0012,20
2026-02-24T22:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,2.531616,0.0012,20
2026-02-24T23:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,2.726356,0.0015,20
2026-02-25T00:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,2.921096,0.0018,20
2026-02-25T01:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,3.115836,0.0017,20
2026-02-25T02:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,3.310575,0.002,20
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,3.505315,0.0019,20
2026-02-25T04:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,3.700055,0.0017,20
2026-02-25T05:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,3.894795,0.0014,20
2026-02-25T06:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,4.089534,0.0014,20
2026-02-25T07:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,4.284274,0.0008,20
2026-02-25T08:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,4.479014,0.0008,20
2026-02-25T09:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,4.673753,0.0011,20
2026-02-25T10:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,4.868493,0.0007,20
2026-02-25T11:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,5.063233,0.0003,20
2026-02-25T12:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,5.257973,0.0004,20
2026-02-25T13:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,5.452712,0.0005,20
2026-02-25T14:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,5.647452,0.0009,20
2026-02-25T15:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,5.842192,0.0003,20
2026-02-25T16:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,6.036932,0.0003,20
2026-02-25T17:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,6.231671,0.0008,20
2026-02-25T18:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,6.426411,0.0012,20
2026-02-25T19:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,6.621151,0.0001,20
2026-02-25T20:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,6.81589,0.0003,20
2026-02-25T21:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.01063,0.0017,20
2026-02-25T22:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.20537,0.0018,20
2026-02-25T23:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.40011,0.0014,20
2026-02-26T00:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.594849,0.002,20
2026-02-26T01:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.789589,0.0015,20
2026-02-26T02:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,7.984329,0.0019,20
2026-02-26T03:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,-0.192,8.179068,0.0017,20
2026-02-26T04:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,8.373808,0.0023,20
2026-02-26T05:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,8.568548,0.0014,20
2026-02-26T06:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,8.763288,0.0017,20
2026-02-26T07:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,8.958027,0.001,20
2026-02-26T08:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,9.152767,0.0014,20
2026-02-26T09:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,9.347507,0.001,20
2026-02-26T10:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,9.542247,0.0007,20
2026-02-26T11:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,9.736986,0.0006,20
invalid-date,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,9.931726,0.0009,20
2026-02-26T13:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,10.126466,0.0006,20
2026-02-26T14:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,10.321205,0.0009,20
2026-02-26T15:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,10.515945,0.0002,20
2026-02-26T16:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,10.710685,0.0001,20
2026-02-26T17:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,10.905425,0.0005,20
2026-02-26T18:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,11.100164,0.001,20
2026-02-26T19:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,11.294904,0.0014,20
2026-02-26T20:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,11.489644,0.0015,20
2026-02-26T21:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,11.684384,0.0008,20
2026-02-26T22:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,11.879123,0.0014,20
2026-02-26T23:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,12.073863,0.0016,20
2026-02-27T00:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,12.268603,0.0017,20
2026-02-27T01:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,12.463342,0.0017,20
2026-02-27T02:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,12.658082,0.0016,20
2026-02-27T03:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,12.852822,0.001,20
2026-02-27T04:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,13.047562,0.0018,20
2026-02-27T05:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,13.242301,0.0016,20
2026-02-27T06:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,13.437041,0.0015,20
2026-02-27T07:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,13.631781,0.0011,20
2026-02-27T08:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,13.826521,0.0005,20
2026-02-27T09:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.02126,0.0008,20
2026-02-27T10:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.216,0.0009,20
2026-02-27T11:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.41074,0.0005,20
2026-02-27T12:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.605479,0.0001,20
2026-02-27T13:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.800219,0.0002,20
2026-02-27T14:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,14.994959,0.0007,20
2026-02-27T15:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,15.189699,0.0003,20
2026-02-27T16:14,/subscriptions/sub-abc/resourceGroups/rg-343da8/providers/Microsoft.Compute/virtualMachines/vm-343da8e6,Azure Virtual Machines,0.192,15.384438,0.0005,20
