timestamp,resource_id,cpu_usage,gpu_usage,memory_usage,disk_io,network_in,network_out,cpu_steal,disk_read_iops,disk_write_iops
2026-03-03T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.77,0.0,5.32,0,1.107,0.913,0.0,0.1,1.7
2026-03-03T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.47,0.0,2.0,2.3,0.89,0.274,0.0,1.6,0
2026-03-03T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,6.7,0.0,8.19,0,0.793,0.549,0.0,0,3.1
2026-03-03T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.1,0.0,6.06,2.0,0.05,0.156,0.0,0.2,0
2026-03-03T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.44,0.0,2.15,5.8,1.745,0.05,0.0,4.0,1.7
2026-03-03T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,10.5,0.0,7.66,1.2,0.543,0.523,0.0,0,2.5
2026-03-03T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,18.92,0.0,14.64,0,1.944,1.421,0.0,0.3,0
2026-03-03T19:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,20.93,0.0,13.83,19.2,2.186,0.86,0.0,10.5,5.5
2026-03-03T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,23.1,0.0,14.08,5.9,1.686,1.021,0.0,3.3,0
2026-03-03T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.41,0.0,15.27,12.9,1.986,0.586,0.0,10.6,3.7
2026-03-03T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,32.05,0.0,21.35,18.0,1.635,1.516,0.0,10.9,7.6
2026-03-03T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,35.78,0.0,29.19,21.4,2.8,1.965,0.0,11.1,8.1
2026-03-04T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,39.99,0.0,30.48,12.7,3.456,2.231,0.0,7.1,1.9
2026-03-04T01:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,34.01,0.0,23.34,8.7,3.637,1.969,0.0,4.3,6.1
2026-03-04T02:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,34.2,0.0,26.38,16.2,2.027,1.598,0.0,10.3,6.3
2026-03-04T03:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,32.51,0.0,23.26,6.6,2.833,1.742,0.0,4.2,0.9
2026-03-04T04:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,32.84,0.0,18.34,18.3,2.472,2.178,0.0,8.8,6.1
2026-03-04T05:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,,0.0,24.39,17.1,0.962,1.975,0.0,11.0,7.8
2026-03-04T06:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,28.4,0.0,17.94,6.0,2.402,1.36,0.0,3.4,1.5
2026-03-04T07:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,21.07,0.0,13.17,6.6,1.685,0.782,0.0,2.3,4.1
2026-03-04T08:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,16.69,0.0,16.52,13.5,0.318,0.715,0.0,3.9,9.0
2026-03-04T09:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,12.23,0.0,6.97,2.7,0.05,0.288,0.0,2.4,0
2026-03-04T10:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,,0.0,3.98,0,0.546,0.437,0.0,1.7,0
2026-03-04T11:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,3.39,0.0,3.6,1.2,0.896,0.88,0.0,0,1.3
2026-03-04T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,5.04,0.0,3.05,6.3,0.05,0.383,0.0,3.9,4.1
2026-03-04T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.01,0.0,4.83,2.0,1.689,0.289,0.0,0.8,3.1
2026-03-04T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,10.95,0.0,9.56,13.5,0.863,0.968,0.0,7.5,8.4
2026-03-04T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,4.58,0.0,8.96,2.2,0.354,0.05,0.0,3.7,0
2026-03-04T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.34,0.0,5.68,8.4,1.79,0.582,0.0,7.7,4.1
2026-03-04T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,11.97,0.0,2.0,7.2,1.425,1.0,0.0,5.2,3.2
2026-03-04T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.87,0.0,3.25,13.0,0.946,0.832,0.0,8.2,6.2
2026-03-04T19:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,16.24,0.0,9.49,0.3,0.248,0.196,0.0,0,0
2026-03-04T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,19.11,0.0,18.12,10.3,1.44,0.859,0.0,4.1,4.0
2026-03-04T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.76,0.0,15.53,15.9,2.2,1.401,0.0,11.1,9.3
2026-03-04T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,31.38,0.0,22.32,9.0,2.442,1.845,0.0,7.6,2.8
2026-03-04T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,31.29,0.0,20.59,16.9,2.561,1.973,0.0,11.2,9.2
2026-03-05T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,40.16,0.0,27.46,14.6,3.297,1.804,0.0,9.4,5.6
2026-03-05T01:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,36.64,0.0,29.37,12.8,2.319,1.991,0.0,7.7,4.0
2026-03-05T02:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,41.02,0.0,31.59,15.0,3.402,2.2,0.0,10.3,7.6
2026-03-05T03:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,42.53,0.0,32.1,13.3,3.777,2.05,0.0,5.4,5.5
2026-03-05T04:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,33.49,0.0,28.78,14.1,2.008,1.806,0.0,8.0,6.6
2026-03-05T05:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,27.97,0.0,17.46,6.8,2.156,1.317,0.0,5.4,0
2026-03-05T06:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,26.95,0.0,25.39,11.4,1.215,1.334,0.0,6.0,4.8
2026-03-05T07:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,20.57,0.0,13.82,13.1,1.671,1.358,0.0,8.3,6.2
2026-03-05T08:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,15.49,0.0,9.15,13.8,0.76,1.052,0.0,8.9,2.7
2026-03-05T09:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.49,0.0,11.01,10.0,0.785,0.254,0.0,9.6,6.6
2026-03-05T10:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.39,0.0,10.25,5.4,0.712,0.477,0.0,1.2,0.2
2026-03-05T11:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,6.24,0.0,2.0,7.3,1.06,0.308,0.0,2.8,5.5
2026-03-05T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,3.74,0.0,12.8,6.3,0.908,0.05,0.0,2.4,0
2026-03-05T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.36,0.0,9.18,4.0,0.444,0.721,0.0,6.1,0
2026-03-05T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,-5.0,0.0,7.61,5.4,1.503,1.435,0.0,2.2,0
2026-03-05T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,16.47,0.0,15.24,0,1.238,0.877,0.0,0,0.3
2026-03-05T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,14.81,0.0,10.68,9.1,1.499,0.57,0.0,6.2,3.9
2026-03-05T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,16.13,0.0,11.81,2.5,2.049,0.971,0.0,0,1.2
2026-03-05T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,13.84,0.0,11.08,0.9,0.758,0.063,0.0,0,0
2026-03-05T19:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,15.4,0.0,12.82,3.5,1.38,0.783,0.0,2.7,0
2026-03-05T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.12,0.0,12.22,15.3,1.564,1.393,0.0,10.2,5.9
2026-03-05T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.31,0.0,19.19,5.4,2.699,1.298,0.0,1.2,5.3
2026-03-05T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,27.52,0.0,15.54,13.1,2.82,1.155,0.0,8.8,5.8
2026-03-05T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,36.26,0.0,23.0,16.3,3.517,1.593,0.0,7.0,9.0
2026-03-06T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,44.13,0.0,33.96,13.7,3.267,2.291,0.0,4.8,4.7
2026-03-06T01:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,40.36,0.0,28.33,9.3,3.016,2.369,0.0,7.3,3.8
2026-03-06T02:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,35.73,0.0,23.95,19.2,2.305,1.884,0.0,11.0,7.9
2026-03-06T03:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,32.94,0.0,23.41,7.7,3.343,1.217,0.0,2.8,3.7
2026-03-06T04:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,29.98,0.0,22.18,15.1,1.933,1.436,0.0,3.6,4.1
2026-03-06T05:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,28.58,0.0,19.53,21.4,2.032,1.065,0.0,11.7,7.8
2026-03-06T06:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,27.75,0.0,14.03,10.6,2.069,1.414,0.0,7.4,2.3
2026-03-06T07:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,23.16,0.0,21.35,13.8,1.365,1.154,0.0,7.2,9.1
2026-03-06T08:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,17.02,0.0,11.58,3.6,1.303,0.895,0.0,4.7,0
2026-03-06T09:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,12.64,0.0,15.48,7.1,1.198,0.633,0.0,7.0,4.7
2026-03-06T10:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.58,0.0,3.03,2.0,0.48,1.221,0.0,0,2.5
2026-03-06T11:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,2.96,0.0,2.0,1.7,0.05,0.05,0.0,0.2,1.5
2026-03-06T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.85,0.0,5.54,5.5,1.07,0.244,0.0,3.2,5.2
2026-03-06T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,4.79,0.0,2.7,0.7,0.433,0.46,0.0,0,0
2026-03-06T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.57,0.0,2.0,2.7,0.848,0.509,0.0,3.3,0
2026-03-06T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.77,0.0,5.88,7.1,1.517,0.15,0.0,4.4,0.7
2026-03-06T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,10.09,0.0,2.0,0,0.682,0.946,0.0,0,0
2026-03-06T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,11.3,0.0,7.48,5.9,0.957,0.429,0.0,3.2,5.0
2026-03-06T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,18.77,0.0,12.98,6.7,1.518,0.995,0.0,4.7,1.9
2026-03,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.99,0.0,21.19,7.1,1.49,1.122,0.0,0.7,5.8
2026-03-06T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,29.45,0.0,21.49,3.8,2.047,1.74,0.0,3.0,2.3
2026-03-06T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,34.74,0.0,23.58,15.9,2.439,2.312,0.0,12.3,5.8
2026-03-06T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,32.02,0.0,21.67,10.0,2.943,2.439,0.0,7.2,2.8
2026-03-06T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,38.78,0.0,33.42,19.5,3.231,2.078,0.0,5.7,10.6
2026-03-07T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,35.75,0.0,27.32,15.4,2.316,1.667,0.0,13.7,8.0
2026-03-07T01:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,30.13,0.0,22.75,27.3,2.227,1.691,0.0,15.3,10.4
2026-03-07T02:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,27.61,0.0,25.71,4.0,2.159,1.078,0.0,4.2,0
2026-03-07T03:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.2,0.0,16.54,16.5,2.447,1.751,0.0,13.2,5.8
2026-03-07T04:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,19.95,0.0,18.88,2.4,0.825,1.37,0.0,1.5,2.0
2026-03-07T05:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,N/A,0.0,13.34,12.2,1.092,0.684,0.0,6.2,6.8
2026-03-07T06:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,17.88,0.0,20.58,12.2,0.89,1.186,0.0,7.0,3.1
2026-03-07T07:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,11.28,0.0,11.71,4.5,1.435,0.97,0.0,2.1,0
2026-03-07T08:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.35,0.0,9.43,7.8,0.235,0.324,0.0,5.7,2.9
2026-03-07T09:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,2.37,0.0,2.0,0,0.05,0.501,0.0,1.0,1.6
2026-03-07T10:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,5.75,0.0,2.38,0.5,1.501,0.05,0.0,1.8,1.3
2026-03-07T11:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,3.65,0.0,2.0,0,0.382,0.05,0.0,1.6,0
2026-03-07T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,2.24,0.0,2.0,3.5,0.05,0.05,0.0,1.5,0
2026-03-07T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,4.72,0.0,4.42,0,0.383,0.05,0.0,4.0,0
2026-03-07T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,6.89,0.0,6.74,9.0,0.501,0.819,0.0,7.8,2.1
2026-03-07T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,3.01,0.0,6.7,0,0.326,0.113,0.0,0,2.2
2026-03-07T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,5.85,0.0,2.0,0,0.343,0.05,0.0,0,0.8
2026-03-07T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.02,0.0,5.91,1.2,1.652,0.454,0.0,1.7,2.3
2026-03-07T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.28,0.0,12.71,8.8,0.679,0.166,0.0,6.9,7.3
2026-03-07T19:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,14.32,0.0,7.32,9.9,1.165,0.7,0.0,2.6,5.2
2026-03-07T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,14.56,0.0,5.56,8.3,0.463,0.444,0.0,6.3,3.7
2026-03-07T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,19.89,0.0,12.16,7.0,1.906,1.16,0.0,2.7,1.1
2026-03-07T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,18.14,0.0,14.29,9.8,1.421,0.445,0.0,7.2,1.8
2026-03-07T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,23.23,0.0,19.44,15.6,1.919,1.032,0.0,9.1,9.4
2026-03-08T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,22.59,0.0,2.94,11.2,1.231,1.362,0.0,8.4,6.7
2026-03-08T01:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,27.25,0.0,18.1,6.6,2.625,1.592,0.0,5.1,4.8
2026-03-08T02:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,26.67,0.0,26.82,8.3,3.341,1.399,0.0,6.4,3.6
2026-03-08T03:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.24,0.0,19.41,6.3,1.151,1.097,0.0,0,3.6
2026-03-08T04:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,25.86,0.0,14.37,6.8,2.563,0.861,0.0,3.9,3.6
2026-03-08T05:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,24.18,0.0,15.94,11.3,2.07,1.155,0.0,4.4,3.7
2026-03-08T06:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,17.76,0.0,4.68,3.7,1.588,0.869,0.0,1.6,1.3
2026-03-08T07:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,18.77,0.0,11.37,15.2,0.828,0.953,0.0,8.5,6.2
2026-03-08T08:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,10.18,0.0,4.12,5.0,1.087,0.615,0.0,2.3,4.0
2026-03-08T09:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,6.52,0.0,7.36,0,0.656,0.05,0.0,0,0.6
2026-03-08T10:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,6.46,0.0,2.0,4.1,0.296,0.175,0.0,3.0,2.5
2026-03-08T11:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.38,0.0,7.04,0.6,1.234,0.06,0.0,1.0,0
2026-03-08T12:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.92,0.0,2.0,0,1.021,0.957,0.0,0,3.4
2026-03-08T13:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,5.38,0.0,2.0,7.5,0.084,0.428,0.0,0,2.6
2026-03-08T14:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,2.76,0.0,9.64,0,0.224,0.379,0.0,0,0
2026-03-08T15:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,7.17,0.0,9.52,15.1,0.38,0.05,0.0,7.9,6.3
2026-03-08T16:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,9.72,0.0,8.7,0,0.394,1.129,0.0,1.0,0
2026-03-08T17:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,8.84,0.0,7.59,9.3,0.05,0.523,0.0,4.5,5.9
2026-03-08T18:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,12.42,0.0,10.98,6.6,0.491,0.373,0.0,4.9,3.0
2026-03-08T19:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,150.0,0.0,9.44,13.9,0.133,0.841,0.0,11.2,5.2
2026-03-08T20:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,14.84,0.0,3.93,0,1.046,1.434,0.0,0.7,0
2026-03-08T21:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,18.81,0.0,11.67,2.1,1.909,0.931,0.0,0,1.7
2026-03-08T22:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,15.82,0.0,14.76,0.8,0.181,1.239,0.0,3.4,3.7
2026-03-08T23:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,19.02,0.0,19.89,15.3,1.617,1.074,0.0,8.6,8.0
2026-03-09T00:14,/subscriptions/sub-abc/resourceGroups/rg-ef1881/providers/Microsoft.Compute/virtualMachines/vm-ef1881ee,29.04,0.0,27.28,12.7,2.03,1.794,0.0,8.9,1.1
